TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"6799894","Magic","Dominaria Remastered","High Tide (Retro Frame)","","286","U","Near Mint","0.25","0.38","1.3600","0.1400","1","1","0.2500",""
"7837965","Magic","Outlaws of Thunder Junction","Highway Robbery","","129","C","Near Mint Foil","0.14","","1.2700","0.0500","2","2","0.1400",""
"7819567","Magic","Outlaws of Thunder Junction","Holy Cow","","16","C","Near Mint Foil","0.08","0.03","1.2700","0.0500","1","1","0.0800",""
"7816060","Magic","Outlaws of Thunder Junction","Honest Rutstein","","207","U","Near Mint","0.33","","1.4700","0.2500","2","2","0.3300",""
"7593222","Magic","Murders at Karlov Manor","Hotshot Investigators","","60","C","Near Mint Foil","0.03","","1.2300","0.0100","1","1","0.0300",""
"5433685","Magic","Kamigawa: Neon Dynasty","Human Monk Token","","10","T","Near Mint","0.11","","1.2400","0.0200","1","1","0.1100",""
"7888364","Magic","Outlaws of Thunder Junction: Breaking News","Human Rogue // Plot Double-Sided Token","","2 // 20","T","Near Mint","0.24","0.16","1.3800","0.1600","1","1","0.2400",""
"7707207","Magic","Murders at Karlov Manor","Hustle // Bustle","","249","U","Near Mint Foil","0.02","","1.2300","0.0100","1","1","0.0200",""
"6819861","Magic","Dominaria Remastered","Impulse (Retro Frame)","","287","C","Near Mint","0.09","0.03","1.2500","0.0300","3","3","0.0900",""
"7822628","Magic","Outlaws of Thunder Junction","Intimidation Campaign","","208","U","Near Mint","0.04","","1.2300","0.0100","1","1","0.0400",""
"7832044","Magic","Outlaws of Thunder Junction","Intrepid Stablemaster","","169","U","Near Mint","0.09","","1.2300","0.0100","1","1","0.0900",""
"7829649","Magic","Outlaws of Thunder Junction","Inventive Wingsmith","","17","C","Near Mint Foil","0.02","","1.2300","0.0100","1","1","0.0200",""
"7673952","Magic","Murders at Karlov Manor","Island (0279)","","279","L","Near Mint Foil","0.07","0.07","1.2400","0.0200","1","1","0.0700",""
"6786905","Magic","Dominaria Remastered","Island (404) (Retro Frame)","","404","L","Near Mint","0.24","0.20","1.2700","0.0500","5","5","0.2400",""
"6786961","Magic","Dominaria Remastered","Island (405) (Retro Frame)","","405","L","Near Mint","0.17","0.15","1.3000","0.0800","3","3","0.1700",""
"7816225","Magic","Outlaws of Thunder Junction","Jolene, Plundering Pugilist","","210","U","Near Mint Foil","0.13","","1.3000","0.0800","1","1","0.1300",""
"7843715","Magic","Outlaws of Thunder Junction: Breaking News","Journey to Nowhere","","3","U","Near Mint","0.07","","1.2300","0.0100","1","1","0.0700",""
"6866202","Magic","Dominaria Remastered","Juggernaut (Retro Frame)","","382","C","Near Mint","0.02","","1.2300","0.0100","1","1","0.0200",""
"7814695","Magic","Outlaws of Thunder Junction","Kraum, Violent Cacophony","","214","U","Near Mint Foil","0.07","","1.2800","0.0600","1","1","0.0700",""
"7824528","Magic","Outlaws of Thunder Junction","Lavaspur Boots","","243","U","Near Mint","1.39","","2.1700","0.9500","1","1","1.3900",""
"7718228","Magic","Murders at Karlov Manor","Leering Onlooker","","91","U","Near Mint Foil","0.06","","1.2300","0.0100","1","1","0.0600",""
"6792016","Magic","Dominaria Remastered","Legacy Weapon (Retro Frame)","","383","M","Near Mint","0.24","0.24","1.3400","0.1200","1","1","0.2400",""
"6810716","Magic","Dominaria Remastered","Lieutenant Kirtar (Retro Frame)","","265","R","Near Mint","0.06","","1.2300","0.0100","1","1","0.0600",""
"6808911","Magic","Dominaria Remastered","Life // Death","","216","U","Near Mint","0.13","","1.3200","0.1000","1","1","0.1300",""
"7826087","Magic","Outlaws of Thunder Junction","Loan Shark","","55","C","Near Mint Foil","0.08","0.01","1.2300","0.0100","1","1","0.0800",""
"7817576","Magic","Outlaws of Thunder Junction","Lonely Arroyo","","260","L","Lightly Played Foil","0.35","","1.3500","0.1300","1","1","0.3500",""
"7826407","Magic","Outlaws of Thunder Junction","Longhorn Sharpshooter","","132","U","Near Mint Foil","0.08","","1.2300","0.0100","1","1","0.0800",""
"6841396","Magic","Dominaria Remastered","Lull (Retro Frame)","","345","C","Near Mint","0.04","","1.2300","0.0100","3","3","0.0400",""
"7707687","Magic","Murders at Karlov Manor","Make Your Move","","22","C","Near Mint Foil","0.04","","1.2300","0.0100","1","1","0.0400",""
"7841352","Magic","Outlaws of Thunder Junction","Map the Frontier","","170","U","Near Mint","0.12","0.06","1.2800","0.0600","1","1","0.1200",""
"6786633","Magic","Dominaria Remastered","Marit Lage Token","","4","T","Near Mint","1.90","2.11","2.5900","1.1000","1","1","1.9000",""
"7887074","Magic","Outlaws of Thunder Junction","Mercenary Token","","10","T","Near Mint","0.10","","1.2600","0.0400","3","3","0.1000",""
"7742844","Magic","Murders at Karlov Manor","Merfolk Token","","3","T","Near Mint","0.18","0.15","1.3200","0.1000","1","1","0.1800",""
"7838040","Magic","Outlaws of Thunder Junction","Metamorphic Blast","","57","U","Near Mint","0.07","","1.2400","0.0200","1","1","0.0700",""
"6866452","Magic","Dominaria Remastered","Mind Stone (Retro Frame)","","385","C","Near Mint","0.14","0.04","1.2600","0.0400","1","1","0.1400",""
"6836226","Magic","Dominaria Remastered","Mindslicer (Retro Frame)","","305","R","Near Mint","0.23","0.25","1.3200","0.1000","1","1","0.2300",""
"7826727","Magic","Outlaws of Thunder Junction","Mine Raider","","135","C","Near Mint Foil","0.05","","1.2300","0.0100","1","1","0.0500",""
"7836155","Magic","Outlaws of Thunder Junction","Mirage Mesa","","262","C","Near Mint Foil","0.16","","1.2500","0.0300","1","1","0.1600",""
"6798604","Magic","Dominaria Remastered","Mogg War Marshal (Retro Frame)","","326","C","Near Mint","0.06","0.04","1.2300","0.0100","1","1","0.0600",""
"6787181","Magic","Dominaria Remastered","Mountain (408) (Retro Frame)","","408","L","Near Mint","0.14","","1.2300","0.0100","3","3","0.1400",""
"6787236","Magic","Dominaria Remastered","Mountain (409) (Retro Frame)","","409","L","Near Mint","0.24","0.23","1.2700","0.0500","8","8","0.2400",""
"7835625","Magic","Outlaws of Thunder Junction","Mourner's Surprise","","94","C","Near Mint Foil","0.03","","1.2300","0.0100","1","1","0.0300",""
"7834679","Magic","Outlaws of Thunder Junction","Mystical Tether","","19","C","Near Mint Foil","0.03","","1.2300","0.0100","2","2","0.0300",""
"7678683","Magic","Murders at Karlov Manor","Nervous Gardener","","169","C","Near Mint Foil","0.04","0.02","1.2300","0.0100","1","1","0.0400",""
"7840278","Magic","Outlaws of Thunder Junction","Nurturing Pixie","","20","U","Lightly Played Foil","0.29","","1.3700","0.1400","1","1","0.2900",""
"7834838","Magic","Outlaws of Thunder Junction","One Last Job","","22","R","Damaged","","","","","1","1","0.0000",""
"7837110","Magic","Outlaws of Thunder Junction","Ornery Tumblewagg","","171","R","Near Mint","0.22","0.23","1.3200","0.1000","1","1","0.2200",""
"6795056","Magic","Dominaria Remastered","Ornithopter (Retro Frame)","","386","C","Near Mint","0.10","0.07","1.2900","0.0700","4","4","0.1000",""
"7823973","Magic","Outlaws of Thunder Junction","Outcaster Greenblade","","172","U","Near Mint Foil","0.14","","1.2700","0.0500","1","1","0.1400",""
"7830849","Magic","Outlaws of Thunder Junction","Outlaws' Fury","","136","C","Near Mint Foil","0.04","","1.2300","0.0100","2","2","0.0400",""
"6795696","Magic","Dominaria Remastered","Overmaster (Retro Frame)","","327","R","Near Mint","0.43","","1.6000","0.3800","1","1","0.4300",""
"6822096","Magic","Dominaria Remastered","Ovinize (Retro Frame)","","291","C","Near Mint","0.05","","1.2300","0.0100","2","2","0.0500",""
"6798684","Magic","Dominaria Remastered","Pashalik Mons (Retro Frame)","","328","R","Near Mint","0.60","0.64","1.4700","0.2500","1","1","0.6000",""
"7827927","Magic","Outlaws of Thunder Junction","Patient Naturalist","","174","C","Near Mint Foil","0.07","","1.2300","0.0100","1","1","0.0700",""
"6789795","Magic","Dominaria Remastered","Penumbra Bobcat","","172","C","Near Mint","0.02","","1.2300","0.0100","1","1","0.0200",""
"6822256","Magic","Dominaria Remastered","Peregrine Drake (Retro Frame)","","292","C","Near Mint","0.12","0.05","1.2700","0.0500","1","1","0.1200",""
"7707367","Magic","Murders at Karlov Manor","Person of Interest","","139","C","Near Mint Foil","0.01","","1.2300","0.0100","1","1","0.0100",""
"7888484","Magic","Outlaws of Thunder Junction: Breaking News","Pest Token","","4","T","Near Mint","0.22","","1.3600","0.1400","1","1","0.2200",""
"6812001","Magic","Dominaria Remastered","Phantom Nishoba (Retro Frame)","","361","R","Near Mint","0.11","0.04","1.2400","0.0200","1","1","0.1100",""
"6786794","Magic","Dominaria Remastered","Plains (402) (Retro Frame)","","402","L","Near Mint","0.11","0.10","1.3000","0.0800","6","6","0.1100",""
"6786849","Magic","Dominaria Remastered","Plains (403) (Retro Frame)","","403","L","Near Mint","0.17","0.10","1.2500","0.0300","16","16","0.1700",""
"7839166","Magic","Outlaws of Thunder Junction","Prickly Pair","","137","C","Near Mint Foil","0.03","","1.2300","0.0100","1","1","0.0300",""
"7665563","Magic","Murders at Karlov Manor","Public Thoroughfare","","265","C","Near Mint Foil","0.06","0.04","1.2300","0.0100","1","1","0.0600",""
"7840437","Magic","Outlaws of Thunder Junction","Quick Draw","","138","C","Near Mint Foil","0.04","","1.2300","0.0100","1","1","0.0400",""
"6909312","Magic","Dominaria Remastered","Radha, Heir to Keld (Retro Frame)","","364","U","Near Mint","0.09","0.05","1.2700","0.0500","1","1","0.0900",""
"7832289","Magic","Outlaws of Thunder Junction","Reach for the Sky","","178","C","Near Mint Foil","0.06","","1.2300","0.0100","1","1","0.0600",""
"6799624","Magic","Dominaria Remastered","Recoil (Retro Frame)","","365","U","Near Mint","0.12","","1.2700","0.0500","1","1","0.1200",""
"7685946","Magic","Murders at Karlov Manor","Red Herring","","142","C","Near Mint Foil","0.03","0.02","1.2300","0.0100","1","1","0.0300",""
"6811496","Magic","Dominaria Remastered","Renewed Faith (Retro Frame)","","269","C","Near Mint","0.03","","1.2300","0.0100","1","1","0.0300",""
"7830044","Magic","Outlaws of Thunder Junction","Requisition Raid","","26","U","Near Mint","0.34","","1.3900","0.1700","1","1","0.3400",""
"7827607","Magic","Outlaws of Thunder Junction","Resilient Roadrunner","","141","U","Near Mint Foil","0.04","","1.2300","0.0100","1","1","0.0400",""
"7829729","Magic","Outlaws of Thunder Junction","Rodeo Pyromancers","","143","C","Near Mint Foil","0.12","","1.2700","0.0500","1","1","0.1200",""
"7707767","Magic","Murders at Karlov Manor","Rope","","173","U","Near Mint Foil","0.07","0.03","1.2300","0.0100","1","1","0.0700",""
"6794896","Magic","Dominaria Remastered","Royal Assassin (Retro Frame)","","310","R","Near Mint","0.33","0.32","1.2700","0.0500","1","1","0.3300",""
"7833104","Magic","Outlaws of Thunder Junction","Rustler Rampage","","27","U","Near Mint","0.17","","1.2700","0.0500","1","1","0.1700",""
"5516487","Magic","Streets of New Capenna","Sanctuary Warden","","30","M","Near Mint","0.51","0.52","1.5400","0.3200","1","1","0.5100",""
"5040206","Magic","Buy-A-Box Promos","Sanctum Prelate","","491","P","Near Mint Foil","0.65","","1.7200","0.5000","1","1","0.6500",""
"7666604","Magic","Murders at Karlov Manor","Sanitation Automaton","","256","C","Near Mint Foil","0.01","","1.2300","0.0100","1","1","0.0100",""
"7662979","Magic","Ravnica Remastered","Saproling // Beast Double-Sided Token","","12 // 14","T","Near Mint Foil","0.21","0.05","1.2700","0.0500","1","1","0.2100",""
"7662994","Magic","Ravnica Remastered","Saproling // Bird Illusion Double-Sided Token","","12 // 5","T","Near Mint Foil","0.18","0.05","1.2800","0.0600","1","1","0.1800",""
"7663024","Magic","Ravnica Remastered","Saproling // Dragon Double-Sided Token","","12 // 7","T","Near Mint Foil","0.36","","1.3400","0.1200","1","1","0.3600",""
"7663039","Magic","Ravnica Remastered","Saproling // Emblem - Domri Rade Double-Sided Token","","12 // 20","T","Near Mint Foil","0.20","0.05","1.2700","0.0500","1","1","0.2000",""
"7663084","Magic","Ravnica Remastered","Saproling // Soldier Double-Sided Token","","12 // 16","T","Near Mint Foil","0.23","0.08","1.3100","0.0900","1","1","0.2300",""
"7663114","Magic","Ravnica Remastered","Saproling // Spirit (0004) Double-Sided Token","","12 // 4","T","Near Mint Foil","0.29","0.09","1.3200","0.1000","1","1","0.2900",""
"6842206","Magic","Dominaria Remastered","Saproling Symbiosis (Retro Frame)","","348","R","Near Mint","0.22","","1.3200","0.1000","1","1","0.2200",""
"6794736","Magic","Dominaria Remastered","Savannah Lions (Retro Frame)","","270","C","Near Mint","0.08","","1.2300","0.0100","4","4","0.0800",""
"7684725","Magic","Murders at Karlov Manor","Seasoned Consultant","","33","C","Near Mint Foil","0.01","","1.2300","0.0100","1","1","0.0100",""
"7837195","Magic","Outlaws of Thunder Junction","Seize the Secrets","","64","C","Near Mint Foil","0.07","","1.2300","0.0100","2","2","0.0700",""
"7838520","Magic","Outlaws of Thunder Junction","Seraphic Steed","","232","R","Near Mint","0.11","0.10","1.2400","0.0200","1","1","0.1100",""
"7838525","Magic","Outlaws of Thunder Junction","Seraphic Steed","","232","R","Near Mint Foil","0.19","0.11","1.3200","0.1000","1","1","0.1900",""
"7840772","Magic","Outlaws of Thunder Junction","Shepherd of the Clouds","","28","U","Near Mint","0.03","","1.2300","0.0100","1","1","0.0300",""
"6861101","Magic","Dominaria Remastered","Siege-Gang Commander (Retro Frame)","","330","R","Near Mint","0.18","","1.2700","0.0500","1","1","0.1800",""
"7836955","Magic","Outlaws of Thunder Junction","Silver Deputy","","248","C","Near Mint Foil","0.05","","1.2300","0.0100","1","1","0.0500",""
"7704197","Magic","Murders at Karlov Manor","Slice from the Shadows (Showcase)","","301","C","Near Mint Foil","0.05","","1.2300","0.0100","1","1","0.0500",""
"7831249","Magic","Outlaws of Thunder Junction","Slick Sequence","","233","U","Near Mint Foil","0.15","","1.3200","0.1000","1","1","0.1500",""
"7816545","Magic","Outlaws of Thunder Junction","Slickshot Lockpicker","","67","U","Near Mint Foil","0.13","","1.3200","0.1000","1","1","0.1300",""
"7825607","Magic","Outlaws of Thunder Junction","Slickshot Vault-Buster","","68","C","Near Mint Foil","0.02","","1.2300","0.0100","2","2","0.0200",""
"7840857","Magic","Outlaws of Thunder Junction","Snakeskin Veil","","181","C","Near Mint Foil","0.15","","1.2700","0.0500","1","1","0.1500",""
"4300331","Magic","Theros Beyond Death","Soul-Guide Lantern","","237","U","Near Mint","0.17","","1.2700","0.0500","1","1","0.1700",""
"6813346","Magic","Dominaria Remastered","Spinal Embrace (Retro Frame)","","369","R","Near Mint","0.13","0.02","1.2500","0.0300","1","1","0.1300",""
"7663179","Magic","Ravnica Remastered","Spirit (0018) // Angel (0002) Double-Sided Token","","18 // 2","T","Near Mint Foil","0.31","0.05","1.2700","0.0500","1","1","0.3100",""
"7663224","Magic","Ravnica Remastered","Spirit (0018) // Bird Illusion Double-Sided Token","","18 // 5","T","Near Mint Foil","0.26","0.05","1.2700","0.0500","1","1","0.2600",""
"7663254","Magic","Ravnica Remastered","Spirit (0018) // Dragon Double-Sided Token","","18 // 7","T","Near Mint Foil","0.49","0.20","1.3200","0.1000","1","1","0.4900",""
"7663334","Magic","Ravnica Remastered","Spirit (0018) // Sphinx Double-Sided Token","","18 // 17","T","Near Mint Foil","0.20","","1.3500","0.1300","1","1","0.2000",""
"7663349","Magic","Ravnica Remastered","Spirit (0018) // Spirit (0004) Double-Sided Token","","18 // 4","T","Near Mint Foil","0.45","","1.3200","0.1000","1","1","0.4500",""
"6800084","Magic","Dominaria Remastered","Spirit Link (Retro Frame)","","274","C","Near Mint","0.05","","1.2700","0.0500","2","2","0.0500",""
"5434620","Magic","Kamigawa: Neon Dynasty","Spirit Token (002)","","2","T","Near Mint","0.06","","1.2300","0.0100","1","1","0.0600",""
"6798364","Magic","Dominaria Remastered","Spiritmonger (Retro Frame)","","370","U","Near Mint","0.10","","1.2600","0.0400","2","2","0.1000",""
"7832819","Magic","Outlaws of Thunder Junction","Spring Splasher","","69","C","Near Mint Foil","0.03","","1.2300","0.0100","1","1","0.0300",""
"6842676","Magic","Dominaria Remastered","Squirrel Nest (Retro Frame)","","349","U","Near Mint","0.09","","1.2600","0.0400","1","1","0.0900",""
"7828487","Magic","Outlaws of Thunder Junction","Steer Clear","","31","C","Near Mint Foil","0.04","","1.2300","0.0100","1","1","0.0400",""
"7839246","Magic","Outlaws of Thunder Junction","Sterling Hound","","249","C","Near Mint Foil","0.04","","1.2300","0.0100","1","1","0.0400",""
"7830209","Magic","Outlaws of Thunder Junction","Sterling Keykeeper","","32","C","Near Mint Foil","0.05","","1.2300","0.0100","1","1","0.0500",""
"7838365","Magic","Outlaws of Thunder Junction","Sterling Supplier","","33","C","Near Mint Foil","0.02","","1.2300","0.0100","2","2","0.0200",""
"7839000","Magic","Outlaws of Thunder Junction","Stoic Sphinx","","71","R","Near Mint","0.10","0.10","1.2500","0.0300","1","1","0.1000",""
"6837426","Magic","Dominaria Remastered","Street Wraith (Retro Frame)","","311","C","Near Mint","0.18","0.16","1.2300","0.0100","1","1","0.1800",""
"7674032","Magic","Murders at Karlov Manor","Swamp (0281)","","281","L","Near Mint Foil","0.07","","1.2500","0.0300","1","1","0.0700",""
"7870437","Magic","Outlaws of Thunder Junction","Swamp (0281)","","281","L","Near Mint Foil","0.10","","1.2500","0.0300","2","2","0.1000",""
"7870517","Magic","Outlaws of Thunder Junction","Swamp (0282)","","282","L","Near Mint Foil","0.13","","1.2600","0.0400","1","1","0.1300",""
